12/26/2025,4:04:47 PM,613.9,585.7,465.6,544.3
12/26/2025,4:05:47 PM,613.9,585.7,465.6,544.5
12/26/2025,4:06:47 PM,613.9,585.7,465.6,544.3
12/26/2025,4:07:47 PM,613.9,585.7,465.6,544.3
12/26/2025,4:08:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:09:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:10:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:11:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:12:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:13:47 PM,613.9,585.7,465.4,544.2
12/26/2025,4:14:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:15:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:16:47 PM,613.9,585.7,465.4,544.2
12/26/2025,4:17:47 PM,613.9,585.7,465.4,544.3
12/26/2025,4:18:47 PM,613.9,585.6,465.4,544.3
12/26/2025,4:19:47 PM,613.9,585.6,465.4,544.2
12/26/2025,4:20:47 PM,613.9,585.6,465.4,544.2
12/26/2025,4:21:47 PM,613.9,585.6,465.3,544.2
12/26/2025,4:22:47 PM,613.9,585.6,465.3,544.3
12/26/2025,4:23:47 PM,613.9,585.6,465.3,544.3
12/26/2025,4:24:47 PM,613.9,585.6,465.3,544.8
12/26/2025,4:25:47 PM,613.7,585.6,465.3,545.0
12/26/2025,4:26:47 PM,613.7,585.6,465.3,544.9
12/26/2025,4:27:47 PM,613.7,585.6,465.3,544.7
12/26/2025,4:28:47 PM,613.7,585.6,465.3,544.8
12/26/2025,4:29:47 PM,613.7,585.6,465.2,544.6
12/26/2025,4:30:47 PM,613.7,585.4,465.2,544.8
12/26/2025,4:31:47 PM,613.7,585.4,465.2,544.6
12/26/2025,4:32:47 PM,613.7,585.4,465.2,544.5
12/26/2025,4:33:47 PM,613.6,585.4,465.2,544.8
12/26/2025,4:34:47 PM,613.6,585.4,465.2,544.7
12/26/2025,4:35:47 PM,613.6,585.4,465.2,544.8
12/26/2025,4:36:47 PM,613.6,585.4,465.2,544.4
12/26/2025,4:37:47 PM,613.6,585.3,465.2,544.6
12/26/2025,4:38:47 PM,613.6,585.3,465.2,544.7
12/26/2025,4:39:47 PM,613.6,585.3,465.2,544.6
12/26/2025,4:40:47 PM,613.6,585.3,465.2,544.9
12/26/2025,4:41:47 PM,613.6,585.3,465.2,544.6
12/26/2025,4:42:47 PM,613.6,585.3,465.2,544.4
12/26/2025,4:43:47 PM,613.6,585.3,465.2,544.8
12/26/2025,4:44:47 PM,613.6,585.3,465.2,544.8
12/26/2025,4:45:47 PM,613.6,585.3,465.2,544.4
12/26/2025,4:46:47 PM,613.6,585.3,465.2,545.0
12/26/2025,4:47:47 PM,613.6,585.3,465.2,544.6
12/26/2025,4:48:47 PM,613.6,585.2,465.2,544.4
12/26/2025,4:49:47 PM,613.6,585.2,465.2,544.6
12/26/2025,4:50:47 PM,613.6,585.2,465.2,544.8
12/26/2025,4:51:47 PM,613.6,585.2,465.3,544.8
12/26/2025,4:52:47 PM,613.6,585.2,465.3,544.8
12/26/2025,4:53:47 PM,613.5,585.2,465.3,544.6
12/26/2025,4:54:47 PM,613.5,585.2,465.3,544.6
12/26/2025,4:55:47 PM,613.5,585.1,465.3,544.6
12/26/2025,4:56:47 PM,613.5,585.1,465.3,544.8
12/26/2025,4:57:47 PM,613.5,585.1,465.3,544.5
12/26/2025,4:58:47 PM,613.5,585.1,465.3,544.6
12/26/2025,4:59:47 PM,613.5,585.1,465.3,544.4
12/26/2025,5:00:47 PM,613.5,585.1,465.3,544.4
12/26/2025,5:01:47 PM,613.5,585.1,465.3,544.7
12/26/2025,5:02:47 PM,613.5,585.1,465.3,544.7
12/26/2025,5:03:47 PM,613.5,585.1,465.3,544.9
12/26/2025,5:04:47 PM,613.5,585.1,465.3,544.8
12/26/2025,5:05:47 PM,613.5,585.1,465.3,544.8
12/26/2025,5:06:47 PM,613.5,585.1,465.3,544.6
12/26/2025,5:07:47 PM,613.5,585.1,465.3,544.4
12/26/2025,5:08:47 PM,613.5,585.1,465.3,544.6
12/26/2025,5:09:47 PM,613.5,585.1,465.3,544.6
12/26/2025,5:10:47 PM,613.5,585.1,465.3,544.8
12/26/2025,5:11:47 PM,613.5,585.1,465.3,544.8
12/26/2025,5:12:47 PM,613.5,585.1,465.3,544.7
12/26/2025,5:13:47 PM,613.5,585.1,465.3,544.8
12/26/2025,5:14:47 PM,613.5,585.1,465.3,544.8
12/26/2025,5:15:47 PM,613.5,585.1,465.3,545.1
12/26/2025,5:16:47 PM,613.5,585.1,465.3,544.4
12/26/2025,5:17:47 PM,613.5,585.1,465.3,544.8
12/26/2025,5:18:47 PM,613.5,585.1,465.3,544.5
12/26/2025,5:19:47 PM,613.5,585.1,465.3,544.5
12/26/2025,5:20:47 PM,613.5,585.1,465.4,544.6
12/26/2025,5:21:47 PM,613.5,585.1,465.4,544.8
12/26/2025,5:22:47 PM,613.5,585.1,465.4,544.8
12/26/2025,5:23:47 PM,613.5,585.1,465.4,544.7
12/26/2025,5:24:47 PM,613.5,585.1,465.4,544.9
12/26/2025,5:25:47 PM,613.5,585.1,465.4,545.1
12/26/2025,5:26:47 PM,613.5,585.1,465.4,544.6
12/26/2025,5:27:47 PM,613.5,585.1,465.4,544.6
12/26/2025,5:28:47 PM,613.5,585.1,465.4,544.6
12/26/2025,5:29:47 PM,613.6,585.1,465.4,544.8
12/26/2025,5:30:47 PM,613.6,585.1,465.4,544.6
12/26/2025,5:31:47 PM,613.6,585.1,465.4,544.7
12/26/2025,5:32:47 PM,613.6,585.1,465.4,544.5
12/26/2025,5:33:47 PM,613.6,585.1,465.4,544.5
12/26/2025,5:34:47 PM,613.6,585.2,465.4,544.8
12/26/2025,5:35:47 PM,613.6,585.2,465.4,544.7
12/26/2025,5:36:47 PM,613.6,585.2,465.4,544.9
12/26/2025,5:37:47 PM,613.6,585.2,465.4,544.9
12/26/2025,5:38:47 PM,613.6,585.2,465.4,544.8
12/26/2025,5:39:47 PM,613.6,585.2,465.4,544.9
12/26/2025,5:40:47 PM,613.6,585.2,465.4,544.6
12/26/2025,5:41:47 PM,613.6,585.2,465.4,544.7
12/26/2025,5:42:47 PM,613.6,585.2,465.4,544.5
12/26/2025,5:43:47 PM,613.6,585.2,465.4,544.9
12/26/2025,5:44:47 PM,613.6,585.2,465.4,544.6
12/26/2025,5:45:47 PM,613.6,585.2,465.4,544.5
12/26/2025,5:46:47 PM,613.6,585.2,465.4,545.1
12/26/2025,5:47:47 PM,613.6,585.2,465.4,544.6
12/26/2025,5:48:47 PM,613.6,585.2,465.6,544.8
12/26/2025,5:49:47 PM,613.6,585.2,465.6,545.0
12/26/2025,5:50:47 PM,613.6,585.3,465.6,545.0
12/26/2025,5:51:47 PM,613.6,585.3,465.6,544.8
12/26/2025,5:52:47 PM,613.6,585.3,465.6,545.0
12/26/2025,5:53:47 PM,613.6,585.3,465.6,544.8
12/26/2025,5:54:47 PM,613.6,585.3,465.6,544.8
12/26/2025,5:55:47 PM,613.6,585.3,465.6,544.9
12/26/2025,5:56:47 PM,613.6,585.3,465.6,544.8
12/26/2025,5:57:47 PM,613.6,585.3,465.6,545.0
12/26/2025,5:58:47 PM,613.6,585.3,465.6,544.8
12/26/2025,5:59:47 PM,613.6,585.3,465.6,544.8
12/26/2025,6:00:47 PM,613.6,585.4,465.6,544.9
12/26/2025,6:01:47 PM,613.6,585.4,465.6,545.1
12/26/2025,6:02:47 PM,613.6,585.4,465.6,544.9
12/26/2025,6:03:47 PM,613.6,585.4,465.6,544.7
12/26/2025,6:04:47 PM,613.6,585.4,465.6,544.9
12/26/2025,6:05:47 PM,613.7,585.4,465.6,544.8
12/26/2025,6:06:47 PM,613.7,585.4,465.6,544.8
12/26/2025,6:07:47 PM,613.7,585.4,465.6,545.0
12/26/2025,6:08:47 PM,613.7,585.4,465.6,544.7
12/26/2025,6:09:47 PM,613.7,585.4,465.6,544.7
12/26/2025,6:10:47 PM,613.7,585.4,465.6,544.6
12/26/2025,6:11:47 PM,613.7,585.4,465.6,544.8
12/26/2025,6:12:47 PM,613.7,585.4,465.6,544.9
12/26/2025,6:13:47 PM,613.7,585.4,465.6,544.9
12/26/2025,6:14:47 PM,613.7,585.4,465.6,544.8
12/26/2025,6:15:47 PM,613.6,585.4,465.6,544.7
12/26/2025,6:16:47 PM,613.6,585.4,465.6,544.7
12/26/2025,6:17:47 PM,613.6,585.4,465.6,544.7
12/26/2025,6:18:47 PM,613.6,585.4,465.6,544.6
12/26/2025,6:19:47 PM,613.6,585.4,465.6,544.8
12/26/2025,6:20:47 PM,613.6,585.4,465.6,544.8
12/26/2025,6:21:47 PM,613.6,585.4,465.6,544.8
12/26/2025,6:22:47 PM,613.6,585.4,465.6,544.7
12/26/2025,6:23:47 PM,613.6,585.4,465.6,544.9
12/26/2025,6:24:47 PM,613.6,585.4,465.6,544.9
12/26/2025,6:25:47 PM,613.6,585.4,465.6,544.8
12/26/2025,6:26:47 PM,613.6,585.4,465.6,544.7
12/26/2025,6:27:47 PM,613.6,585.4,465.7,544.8
12/26/2025,6:28:47 PM,613.6,585.4,465.7,544.8
12/26/2025,6:29:47 PM,613.6,585.4,465.7,544.9
12/26/2025,6:30:47 PM,613.6,585.4,465.7,544.8
12/26/2025,6:31:47 PM,613.6,585.4,465.7,544.9
12/26/2025,6:32:47 PM,613.6,585.4,465.7,545.0
12/26/2025,6:33:47 PM,613.6,585.4,465.7,544.8
12/26/2025,6:34:47 PM,613.6,585.4,465.7,545.1
12/26/2025,6:35:47 PM,613.6,585.4,465.7,544.7
12/26/2025,6:36:47 PM,613.6,585.4,465.7,545.1
12/26/2025,6:37:47 PM,613.6,585.4,465.7,545.3
12/26/2025,6:38:47 PM,613.6,585.4,465.7,544.8
12/26/2025,6:39:47 PM,613.6,585.4,465.7,544.8
12/26/2025,6:40:47 PM,613.6,585.4,465.7,545.1
12/26/2025,6:41:47 PM,613.6,585.4,465.7,544.7
12/26/2025,6:42:47 PM,613.6,585.4,465.7,544.9
12/26/2025,6:43:47 PM,613.6,585.4,465.7,544.9
12/26/2025,6:44:47 PM,613.6,585.4,465.7,545.1
12/26/2025,6:45:47 PM,613.6,585.4,465.7,545.1
12/26/2025,6:46:47 PM,613.6,585.4,465.7,544.9
12/26/2025,6:47:47 PM,613.6,585.4,465.7,544.9
12/26/2025,6:48:47 PM,613.6,585.4,465.7,544.9
12/26/2025,6:49:47 PM,613.6,585.6,465.7,544.9
12/26/2025,6:50:47 PM,613.6,585.6,465.7,544.8
12/26/2025,6:51:47 PM,613.6,585.6,465.7,544.7
12/26/2025,6:52:47 PM,613.6,585.6,465.7,544.8
12/26/2025,6:53:47 PM,613.6,585.6,465.7,545.1
12/26/2025,6:54:47 PM,613.6,585.6,465.7,545.1
12/26/2025,6:55:47 PM,613.7,585.6,465.7,544.8
12/26/2025,6:56:47 PM,613.7,585.6,465.7,544.8
12/26/2025,6:57:47 PM,613.7,585.6,465.7,545.1
12/26/2025,6:58:47 PM,613.7,585.4,465.7,544.9
12/26/2025,6:59:47 PM,613.7,585.4,465.7,544.7
12/26/2025,7:00:47 PM,613.7,585.4,465.7,545.0
12/26/2025,7:01:47 PM,613.7,585.4,465.7,545.1
12/26/2025,7:02:47 PM,613.7,585.4,465.7,545.0
12/26/2025,7:03:47 PM,613.7,585.4,465.7,545.0
12/26/2025,7:04:47 PM,613.7,585.4,465.8,545.3
12/26/2025,7:05:47 PM,613.7,585.4,465.8,545.1
12/26/2025,7:06:47 PM,613.7,585.4,465.8,544.7
12/26/2025,7:07:47 PM,613.7,585.4,465.8,545.2
12/26/2025,7:08:47 PM,613.7,585.4,465.8,544.8
12/26/2025,7:09:47 PM,613.6,585.4,465.8,544.9
12/26/2025,7:10:47 PM,613.6,585.4,465.8,544.9
12/26/2025,7:11:47 PM,613.6,585.4,465.8,545.2
12/26/2025,7:12:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:13:47 PM,613.6,585.4,465.8,544.9
12/26/2025,7:14:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:15:47 PM,613.6,585.4,465.8,545.2
12/26/2025,7:16:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:17:47 PM,613.6,585.4,465.8,545.0
12/26/2025,7:18:47 PM,613.6,585.4,465.8,545.0
12/26/2025,7:19:47 PM,613.6,585.4,465.8,545.3
12/26/2025,7:20:47 PM,613.6,585.4,465.8,545.0
12/26/2025,7:21:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:22:47 PM,613.6,585.4,465.8,545.3
12/26/2025,7:23:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:24:47 PM,613.6,585.4,465.8,545.0
12/26/2025,7:25:47 PM,613.6,585.4,465.8,544.8
12/26/2025,7:26:47 PM,613.6,585.4,465.8,545.0
12/26/2025,7:27:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:28:47 PM,613.6,585.4,465.8,544.8
12/26/2025,7:29:47 PM,613.6,585.4,465.8,544.9
12/26/2025,7:30:47 PM,613.6,585.4,465.8,544.9
12/26/2025,7:31:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:32:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:33:47 PM,613.6,585.4,465.8,544.8
12/26/2025,7:34:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:35:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:36:47 PM,613.6,585.4,465.8,545.1
12/26/2025,7:37:47 PM,613.6,585.4,465.8,544.9
12/26/2025,7:38:47 PM,613.6,585.6,465.9,545.0
12/26/2025,7:39:47 PM,613.6,585.6,465.9,544.8
12/26/2025,7:40:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:41:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:42:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:43:47 PM,613.7,585.6,465.9,545.2
12/26/2025,7:44:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:45:47 PM,613.7,585.6,465.9,545.2
12/26/2025,7:46:47 PM,613.7,585.6,465.9,544.9
12/26/2025,7:47:47 PM,613.7,585.6,465.9,545.3
12/26/2025,7:48:47 PM,613.7,585.6,465.9,545.0
12/26/2025,7:49:47 PM,613.7,585.6,465.9,544.9
12/26/2025,7:50:47 PM,613.7,585.6,465.9,545.0
12/26/2025,7:51:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:52:47 PM,613.7,585.6,465.9,545.2
12/26/2025,7:53:47 PM,613.7,585.6,465.9,545.3
12/26/2025,7:54:47 PM,613.7,585.6,465.9,545.0
12/26/2025,7:55:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:56:47 PM,613.7,585.6,465.9,545.2
12/26/2025,7:57:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:58:47 PM,613.7,585.6,465.9,545.1
12/26/2025,7:59:47 PM,613.7,585.6,465.9,545.3
12/26/2025,8:00:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:01:47 PM,613.7,585.6,465.9,545.3
12/26/2025,8:02:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:03:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:04:47 PM,613.7,585.6,465.9,545.1
12/26/2025,8:05:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:06:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:07:47 PM,613.7,585.6,465.9,544.8
12/26/2025,8:08:47 PM,613.7,585.6,465.9,545.0
12/26/2025,8:09:47 PM,613.7,585.6,465.9,545.3
12/26/2025,8:10:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:11:47 PM,613.7,585.6,465.9,544.8
12/26/2025,8:12:47 PM,613.7,585.6,465.9,545.1
12/26/2025,8:13:47 PM,613.7,585.6,465.9,544.8
12/26/2025,8:14:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:15:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:16:47 PM,613.7,585.6,465.9,545.1
12/26/2025,8:17:47 PM,613.7,585.6,465.9,545.0
12/26/2025,8:18:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:19:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:20:47 PM,613.7,585.6,465.9,545.3
12/26/2025,8:21:47 PM,613.7,585.6,465.9,545.3
12/26/2025,8:22:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:23:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:24:47 PM,613.7,585.6,465.9,545.1
12/26/2025,8:25:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:26:47 PM,613.7,585.6,465.9,544.9
12/26/2025,8:27:47 PM,613.7,585.6,465.9,545.3
12/26/2025,8:28:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:29:47 PM,613.7,585.6,465.9,545.1
12/26/2025,8:30:47 PM,613.7,585.6,465.9,545.0
12/26/2025,8:31:47 PM,613.7,585.6,465.9,545.2
12/26/2025,8:32:47 PM,613.7,585.6,465.9,545.1
12/26/2025,8:33:47 PM,613.8,585.6,465.9,545.4
12/26/2025,8:34:47 PM,613.8,585.6,465.9,545.4
12/26/2025,8:35:47 PM,613.8,585.6,465.9,544.7
12/26/2025,8:36:47 PM,613.8,585.6,465.9,545.0
12/26/2025,8:37:47 PM,613.8,585.6,465.9,545.3
12/26/2025,8:38:47 PM,613.8,585.6,465.9,545.2
12/26/2025,8:39:47 PM,613.8,585.7,465.9,545.3
12/26/2025,8:40:47 PM,613.8,585.7,465.9,545.2
12/26/2025,8:41:47 PM,613.8,585.7,465.9,545.0
12/26/2025,8:42:47 PM,613.8,585.7,466.0,545.1
12/26/2025,8:43:47 PM,613.8,585.7,466.0,545.1
12/26/2025,8:44:47 PM,613.8,585.7,466.0,545.0
12/26/2025,8:45:47 PM,613.8,585.7,466.0,545.1
12/26/2025,8:46:47 PM,613.8,585.7,466.0,545.1
12/26/2025,8:47:47 PM,613.8,585.7,466.0,545.1
12/26/2025,8:48:47 PM,613.8,585.7,466.0,545.4
12/26/2025,8:49:47 PM,613.8,585.7,466.0,545.4
12/26/2025,8:50:47 PM,613.8,585.7,466.0,545.4
12/26/2025,8:51:47 PM,613.8,585.7,466.0,545.3
12/26/2025,8:52:47 PM,613.8,585.7,466.0,545.5
12/26/2025,8:53:47 PM,613.8,585.7,466.0,545.2
12/26/2025,8:54:47 PM,613.8,585.7,466.0,545.3
12/26/2025,8:55:47 PM,613.8,585.8,466.0,545.1
12/26/2025,8:56:47 PM,613.8,585.8,466.0,545.3
12/26/2025,8:57:47 PM,613.8,585.8,466.0,545.4
12/26/2025,8:58:47 PM,613.8,585.8,466.0,545.1
12/26/2025,8:59:47 PM,613.8,585.8,466.0,545.1
12/26/2025,9:00:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:01:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:02:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:03:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:04:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:05:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:06:47 PM,613.7,585.8,466.0,545.1
12/26/2025,9:07:47 PM,613.7,585.8,466.0,545.1
12/26/2025,9:08:47 PM,613.7,585.8,466.0,545.3
12/26/2025,9:09:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:10:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:11:47 PM,613.7,585.8,466.0,545.3
12/26/2025,9:12:47 PM,613.7,585.8,466.0,545.1
12/26/2025,9:13:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:14:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:15:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:16:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:17:47 PM,613.7,585.8,466.0,545.0
12/26/2025,9:18:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:19:47 PM,613.7,585.8,466.0,545.1
12/26/2025,9:20:47 PM,613.7,585.8,466.0,545.3
12/26/2025,9:21:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:22:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:23:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:24:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:25:47 PM,613.7,585.8,466.0,545.1
12/26/2025,9:26:47 PM,613.7,585.8,466.0,545.3
12/26/2025,9:27:47 PM,613.7,585.8,466.0,545.4
12/26/2025,9:28:47 PM,613.7,585.8,466.0,545.2
12/26/2025,9:29:47 PM,613.7,585.8,466.2,545.3
12/26/2025,9:30:47 PM,613.7,585.8,466.2,545.4
12/26/2025,9:31:47 PM,613.7,585.8,466.2,545.6
12/26/2025,9:32:47 PM,613.7,585.8,466.2,545.4
12/26/2025,9:33:47 PM,613.7,585.8,466.2,545.5
12/26/2025,9:34:47 PM,613.7,585.8,466.2,545.4
12/26/2025,9:35:47 PM,613.7,585.8,466.2,545.3
12/26/2025,9:36:47 PM,613.7,585.8,466.2,545.3
12/26/2025,9:37:47 PM,613.7,585.8,466.2,545.4
12/26/2025,9:38:47 PM,613.7,585.8,466.2,545.3
12/26/2025,9:39:47 PM,613.7,585.8,466.2,545.3
12/26/2025,9:40:47 PM,613.7,585.8,466.2,545.4
12/26/2025,9:41:47 PM,613.7,585.8,466.2,545.2
12/26/2025,9:42:47 PM,613.7,585.8,466.2,545.4
12/26/2025,9:43:47 PM,613.7,585.8,466.2,545.4
12/26/2025,9:44:47 PM,613.7,585.9,466.2,545.1
12/26/2025,9:45:47 PM,613.7,585.9,466.2,545.5
12/26/2025,9:46:47 PM,613.7,585.9,466.2,545.4
12/26/2025,9:47:47 PM,613.7,585.9,466.2,545.2
12/26/2025,9:48:47 PM,613.7,585.9,466.2,545.1
12/26/2025,9:49:47 PM,613.7,585.9,466.2,545.1
12/26/2025,9:50:47 PM,613.7,585.9,466.2,545.4
12/26/2025,9:51:47 PM,613.7,585.9,466.2,545.1
12/26/2025,9:52:47 PM,613.7,585.9,466.2,545.1
12/26/2025,9:53:47 PM,613.7,585.9,466.2,545.2
12/26/2025,9:54:47 PM,613.7,585.9,466.2,545.2
12/26/2025,9:55:47 PM,613.7,585.9,466.2,545.0
12/26/2025,9:56:47 PM,613.7,585.9,466.2,545.3
12/26/2025,9:57:47 PM,613.7,585.9,466.2,545.2
12/26/2025,9:58:47 PM,613.7,585.9,466.2,545.4
12/26/2025,9:59:47 PM,613.7,585.9,466.2,545.3
12/26/2025,10:00:47 PM,613.7,585.9,466.2,545.2
12/26/2025,10:01:47 PM,613.7,585.9,466.2,545.6
12/26/2025,10:02:47 PM,613.7,585.9,466.2,545.5
12/26/2025,10:03:47 PM,613.7,585.9,466.2,545.2
12/26/2025,10:04:47 PM,613.8,585.9,466.2,545.2
12/26/2025,10:05:47 PM,613.8,585.9,466.2,545.1
12/26/2025,10:06:47 PM,613.8,585.9,466.2,545.3
12/26/2025,10:07:47 PM,613.8,585.9,466.2,545.4
12/26/2025,10:08:47 PM,613.8,585.9,466.2,545.3
12/26/2025,10:09:47 PM,613.8,585.9,466.2,545.4
12/26/2025,10:10:47 PM,613.8,585.9,466.2,545.4
12/26/2025,10:11:47 PM,613.8,585.9,466.2,545.2
12/26/2025,10:12:47 PM,613.8,585.9,466.2,545.3
12/26/2025,10:13:47 PM,613.8,585.9,466.2,545.3
12/26/2025,10:14:47 PM,613.8,585.9,466.2,545.2
12/26/2025,10:15:47 PM,613.8,585.9,466.2,545.1
12/26/2025,10:16:47 PM,613.8,585.9,466.2,545.4
12/26/2025,10:17:47 PM,613.8,585.9,466.2,545.6
12/26/2025,10:18:47 PM,613.8,585.9,466.2,545.4
12/26/2025,10:19:47 PM,613.8,585.9,466.2,545.5
12/26/2025,10:20:47 PM,613.8,585.9,466.2,545.6
12/26/2025,10:21:47 PM,613.8,585.9,466.2,545.4
